"Test-Sensitivity","Test-Specificity","Test-Pos Pred Value","Test-Neg Pred Value","Test-Precision","Test-Recall","Test-F1","Test-Prevalence","Test-Detection Rate","Test-Detection Prevalence","Test-Balanced Accuracy","Test-Accuracy"
0.72,0.34,0.521739130434783,0.548387096774194,0.521739130434783,0.72,0.605042016806723,0.5,0.36,0.69,0.53,0.53
0.642857142857143,0.363636363636364,0.5625,0.444444444444444,0.5625,0.642857142857143,0.6,0.56,0.36,0.64,0.503246753246753,0.52
0.701754385964912,0.395348837209302,0.606060606060606,0.5,0.606060606060606,0.701754385964912,0.650406504065041,0.57,0.4,0.66,0.548551611587107,0.57
0.76,0.34,0.535211267605634,0.586206896551724,0.535211267605634,0.76,0.628099173553719,0.5,0.38,0.71,0.55,0.55
0.745098039215686,0.530612244897959,0.622950819672131,0.666666666666667,0.622950819672131,0.745098039215686,0.678571428571429,0.51,0.38,0.61,0.637855142056823,0.64
0.78,0.4,0.565217391304348,0.645161290322581,0.565217391304348,0.78,0.655462184873949,0.5,0.39,0.69,0.59,0.59
0.714285714285714,0.470588235294118,0.564516129032258,0.631578947368421,0.564516129032258,0.714285714285714,0.630630630630631,0.49,0.35,0.62,0.592436974789916,0.59
0.666666666666667,0.442307692307692,0.524590163934426,0.58974358974359,0.524590163934426,0.666666666666667,0.587155963302752,0.48,0.32,0.61,0.55448717948718,0.55
0.791666666666667,0.403846153846154,0.550724637681159,0.67741935483871,0.550724637681159,0.791666666666667,0.649572649572649,0.48,0.38,0.69,0.59775641025641,0.59
0.822222222222222,0.381818181818182,0.52112676056338,0.724137931034483,0.52112676056338,0.822222222222222,0.637931034482759,0.45,0.37,0.71,0.602020202020202,0.58
0.74,0.26,0.5,0.5,0.5,0.74,0.596774193548387,0.5,0.37,0.74,0.5,0.5
0.703703703703704,0.347826086956522,0.558823529411765,0.5,0.558823529411765,0.703703703703704,0.622950819672131,0.54,0.38,0.68,0.525764895330113,0.54
0.836734693877551,0.450980392156863,0.594202898550725,0.741935483870968,0.594202898550725,0.836734693877551,0.694915254237288,0.49,0.41,0.69,0.643857543017207,0.64
0.755102040816326,0.470588235294118,0.578125,0.666666666666667,0.578125,0.755102040816326,0.654867256637168,0.49,0.37,0.64,0.612845138055222,0.61
0.730769230769231,0.395833333333333,0.567164179104478,0.575757575757576,0.567164179104478,0.730769230769231,0.638655462184874,0.52,0.38,0.67,0.563301282051282,0.57
0.76,0.36,0.542857142857143,0.6,0.542857142857143,0.76,0.633333333333333,0.5,0.38,0.7,0.56,0.56
0.66,0.32,0.492537313432836,0.484848484848485,0.492537313432836,0.66,0.564102564102564,0.5,0.33,0.67,0.49,0.49
0.754716981132076,0.404255319148936,0.588235294117647,0.59375,0.588235294117647,0.754716981132076,0.661157024793389,0.53,0.4,0.68,0.579486150140506,0.59
0.604166666666667,0.365384615384615,0.467741935483871,0.5,0.467741935483871,0.604166666666667,0.527272727272727,0.48,0.29,0.62,0.484775641025641,0.48
0.782608695652174,0.259259259259259,0.473684210526316,0.583333333333333,0.473684210526316,0.782608695652174,0.590163934426229,0.46,0.36,0.76,0.520933977455717,0.5
0.745098039215686,0.204081632653061,0.493506493506494,0.434782608695652,0.493506493506494,0.745098039215686,0.59375,0.51,0.38,0.77,0.474589835934374,0.48
0.6875,0.288461538461538,0.471428571428571,0.5,0.471428571428571,0.6875,0.559322033898305,0.48,0.33,0.7,0.487980769230769,0.48
0.622641509433962,0.340425531914894,0.515625,0.444444444444444,0.515625,0.622641509433962,0.564102564102564,0.53,0.33,0.64,0.481533520674428,0.49
0.745098039215686,0.469387755102041,0.59375,0.638888888888889,0.59375,0.745098039215686,0.660869565217391,0.51,0.38,0.64,0.607242897158864,0.61
0.74468085106383,0.39622641509434,0.522388059701493,0.636363636363636,0.522388059701492,0.74468085106383,0.614035087719298,0.47,0.35,0.67,0.570453633079085,0.56
0.636363636363636,0.357142857142857,0.4375,0.555555555555556,0.4375,0.636363636363636,0.518518518518518,0.44,0.28,0.64,0.496753246753247,0.48
0.78,0.24,0.506493506493507,0.521739130434783,0.506493506493506,0.78,0.614173228346457,0.5,0.39,0.77,0.51,0.51
0.716981132075472,0.382978723404255,0.567164179104478,0.545454545454545,0.567164179104478,0.716981132075472,0.633333333333333,0.53,0.38,0.67,0.549979927739863,0.56
0.617021276595745,0.358490566037736,0.46031746031746,0.513513513513513,0.46031746031746,0.617021276595745,0.527272727272727,0.47,0.29,0.63,0.48775592131674,0.48
0.728813559322034,0.390243902439024,0.632352941176471,0.5,0.632352941176471,0.728813559322034,0.677165354330709,0.59,0.43,0.68,0.559528730880529,0.59
0.82,0.3,0.539473684210526,0.625,0.539473684210526,0.82,0.650793650793651,0.5,0.41,0.76,0.56,0.56
0.74,0.32,0.52112676056338,0.551724137931034,0.52112676056338,0.74,0.611570247933884,0.5,0.37,0.71,0.53,0.53
0.872340425531915,0.339622641509434,0.539473684210526,0.75,0.539473684210526,0.872340425531915,0.666666666666667,0.47,0.41,0.76,0.605981533520674,0.59
0.637931034482759,0.547619047619048,0.660714285714286,0.522727272727273,0.660714285714286,0.637931034482759,0.649122807017544,0.58,0.37,0.56,0.592775041050903,0.6
0.735849056603774,0.340425531914894,0.557142857142857,0.533333333333333,0.557142857142857,0.735849056603774,0.634146341463415,0.53,0.39,0.7,0.538137294259334,0.55
0.729166666666667,0.25,0.472972972972973,0.5,0.472972972972973,0.729166666666667,0.573770491803279,0.48,0.35,0.74,0.489583333333333,0.48
0.769230769230769,0.375,0.571428571428572,0.6,0.571428571428571,0.769230769230769,0.655737704918033,0.52,0.4,0.7,0.572115384615385,0.58
0.66,0.32,0.492537313432836,0.484848484848485,0.492537313432836,0.66,0.564102564102564,0.5,0.33,0.67,0.49,0.49
0.725490196078431,0.489795918367347,0.596774193548387,0.631578947368421,0.596774193548387,0.725490196078431,0.654867256637168,0.51,0.37,0.62,0.607643057222889,0.61
0.76,0.32,0.527777777777778,0.571428571428571,0.527777777777778,0.76,0.622950819672131,0.5,0.38,0.72,0.54,0.54
0.709090909090909,0.444444444444444,0.609375,0.555555555555555,0.609375,0.709090909090909,0.65546218487395,0.55,0.39,0.64,0.576767676767677,0.59
0.666666666666667,0.275862068965517,0.4,0.533333333333333,0.4,0.666666666666667,0.5,0.42,0.28,0.7,0.471264367816092,0.44
0.8,0.28,0.526315789473684,0.583333333333333,0.526315789473684,0.8,0.634920634920635,0.5,0.4,0.76,0.54,0.54
0.702127659574468,0.339622641509434,0.485294117647059,0.5625,0.485294117647059,0.702127659574468,0.573913043478261,0.47,0.33,0.68,0.520875150541951,0.51
0.803921568627451,0.36734693877551,0.569444444444445,0.642857142857143,0.569444444444444,0.803921568627451,0.666666666666667,0.51,0.41,0.72,0.585634253701481,0.59
0.829787234042553,0.39622641509434,0.549295774647887,0.724137931034483,0.549295774647887,0.829787234042553,0.661016949152542,0.47,0.39,0.71,0.613006824568446,0.6
0.745098039215686,0.346938775510204,0.542857142857143,0.566666666666667,0.542857142857143,0.745098039215686,0.628099173553719,0.51,0.38,0.7,0.546018407362945,0.55
0.6875,0.326923076923077,0.485294117647059,0.53125,0.485294117647059,0.6875,0.568965517241379,0.48,0.33,0.68,0.507211538461538,0.5
0.723404255319149,0.358490566037736,0.5,0.59375,0.5,0.723404255319149,0.591304347826087,0.47,0.34,0.68,0.540947410678442,0.53
0.574074074074074,0.369565217391304,0.516666666666667,0.425,0.516666666666667,0.574074074074074,0.543859649122807,0.54,0.31,0.6,0.471819645732689,0.48
0.75,0.285714285714286,0.452054794520548,0.592592592592593,0.452054794520548,0.75,0.564102564102564,0.44,0.33,0.73,0.517857142857143,0.49
0.792452830188679,0.361702127659574,0.583333333333333,0.607142857142857,0.583333333333333,0.792452830188679,0.672,0.53,0.42,0.72,0.577077478924127,0.59
0.729166666666667,0.461538461538462,0.555555555555556,0.648648648648649,0.555555555555556,0.729166666666667,0.630630630630631,0.48,0.35,0.63,0.595352564102564,0.59
0.829268292682927,0.406779661016949,0.492753623188406,0.774193548387097,0.492753623188406,0.829268292682927,0.618181818181818,0.41,0.34,0.69,0.618023976849938,0.58
0.60377358490566,0.51063829787234,0.581818181818182,0.533333333333333,0.581818181818182,0.60377358490566,0.592592592592593,0.53,0.32,0.55,0.557205941389,0.56
0.685185185185185,0.456521739130435,0.596774193548387,0.552631578947368,0.596774193548387,0.685185185185185,0.637931034482759,0.54,0.37,0.62,0.57085346215781,0.58
0.78,0.42,0.573529411764706,0.65625,0.573529411764706,0.78,0.661016949152542,0.5,0.39,0.68,0.6,0.6
0.631578947368421,0.465116279069767,0.610169491525424,0.48780487804878,0.610169491525424,0.631578947368421,0.620689655172414,0.57,0.36,0.59,0.548347613219094,0.56
0.730769230769231,0.333333333333333,0.542857142857143,0.533333333333333,0.542857142857143,0.730769230769231,0.622950819672131,0.52,0.38,0.7,0.532051282051282,0.54
0.74,0.42,0.560606060606061,0.617647058823529,0.560606060606061,0.74,0.637931034482759,0.5,0.37,0.66,0.58,0.58
0.764705882352941,0.36734693877551,0.557142857142857,0.6,0.557142857142857,0.764705882352941,0.644628099173554,0.51,0.39,0.7,0.566026410564226,0.57
0.826086956521739,0.425925925925926,0.550724637681159,0.741935483870968,0.550724637681159,0.826086956521739,0.660869565217391,0.46,0.38,0.69,0.626006441223833,0.61
0.755102040816326,0.294117647058824,0.506849315068493,0.555555555555555,0.506849315068493,0.755102040816326,0.60655737704918,0.49,0.37,0.73,0.524609843937575,0.52
0.763636363636364,0.377777777777778,0.6,0.566666666666667,0.6,0.763636363636364,0.672,0.55,0.42,0.7,0.570707070707071,0.59
0.673076923076923,0.354166666666667,0.53030303030303,0.5,0.53030303030303,0.673076923076923,0.593220338983051,0.52,0.35,0.66,0.513621794871795,0.52
0.708333333333333,0.346153846153846,0.5,0.5625,0.5,0.708333333333333,0.586206896551724,0.48,0.34,0.68,0.52724358974359,0.52
0.72,0.34,0.521739130434783,0.548387096774194,0.521739130434783,0.72,0.605042016806723,0.5,0.36,0.69,0.53,0.53
0.674418604651163,0.228070175438596,0.397260273972603,0.481481481481481,0.397260273972603,0.674418604651163,0.5,0.43,0.29,0.73,0.45124439004488,0.42
0.617021276595745,0.30188679245283,0.439393939393939,0.470588235294118,0.439393939393939,0.617021276595745,0.513274336283186,0.47,0.29,0.66,0.459454034524287,0.45
0.686274509803922,0.408163265306122,0.546875,0.555555555555556,0.546875,0.686274509803922,0.608695652173913,0.51,0.35,0.64,0.547218887555022,0.55
0.769230769230769,0.416666666666667,0.588235294117647,0.625,0.588235294117647,0.769230769230769,0.666666666666667,0.52,0.4,0.68,0.592948717948718,0.6
0.7,0.34,0.514705882352941,0.53125,0.514705882352941,0.7,0.593220338983051,0.5,0.35,0.68,0.52,0.52
0.74,0.4,0.552238805970149,0.606060606060606,0.552238805970149,0.74,0.632478632478632,0.5,0.37,0.67,0.57,0.57
0.73469387755102,0.450980392156863,0.5625,0.638888888888889,0.5625,0.73469387755102,0.63716814159292,0.49,0.36,0.64,0.592837134853942,0.59
0.730769230769231,0.333333333333333,0.542857142857143,0.533333333333333,0.542857142857143,0.730769230769231,0.622950819672131,0.52,0.38,0.7,0.532051282051282,0.54
0.625,0.326923076923077,0.461538461538462,0.485714285714286,0.461538461538462,0.625,0.530973451327434,0.48,0.3,0.65,0.475961538461538,0.47
0.836734693877551,0.607843137254902,0.672131147540984,0.794871794871795,0.672131147540984,0.836734693877551,0.745454545454545,0.49,0.41,0.61,0.722288915566226,0.72
0.846153846153846,0.458333333333333,0.628571428571429,0.733333333333333,0.628571428571429,0.846153846153846,0.721311475409836,0.52,0.44,0.7,0.65224358974359,0.66
