"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged"
0.965,0.945,0.946078431372549,0.964285714285714,0.946078431372549,0.965,0.955445544554455,0.5,0.4825,0.51,0.955,0.955,306.258856046458,1
0.915,0.925,0.924242424242424,0.915841584158416,0.924242424242424,0.915,0.919597989949749,0.5,0.4575,0.495,0.92,0.92,348.989835751032,1
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.5,0.4525,0.5,0.905,0.905,393.701286738588,1
0.885,0.895,0.893939393939394,0.886138613861386,0.893939393939394,0.885,0.889447236180905,0.5,0.4425,0.495,0.89,0.89,397.298714980066,1
0.91,0.88,0.883495145631068,0.907216494845361,0.883495145631068,0.91,0.896551724137931,0.5,0.455,0.515,0.895,0.895,391.566703573525,1
0.91,0.925,0.923857868020305,0.911330049261084,0.923857868020305,0.91,0.916876574307305,0.5,0.455,0.4925,0.9175,0.9175,397.002696011567,1
0.96,0.945,0.945812807881773,0.959390862944162,0.945812807881773,0.96,0.952853598014888,0.5,0.48,0.5075,0.9525,0.9525,307.254941204959,1
0.915,0.94,0.938461538461538,0.917073170731707,0.938461538461538,0.915,0.926582278481013,0.5,0.4575,0.4875,0.9275,0.9275,365.405378899872,1
0.945,0.955,0.954545454545454,0.945544554455445,0.954545454545455,0.945,0.949748743718593,0.5,0.4725,0.495,0.95,0.95,327.373358833646,1
0.915,0.925,0.924242424242424,0.915841584158416,0.924242424242424,0.915,0.919597989949749,0.5,0.4575,0.495,0.92,0.92,332.305929386535,1
0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.5,0.435,0.5,0.87,0.87,421.363397935155,1
0.94,0.93,0.930693069306931,0.939393939393939,0.930693069306931,0.94,0.935323383084577,0.5,0.47,0.505,0.935,0.935,354.94659951172,1
0.915,0.92,0.919597989949749,0.915422885572139,0.919597989949749,0.915,0.917293233082707,0.5,0.4575,0.4975,0.9175,0.9175,397.138950388604,1
0.915,0.88,0.884057971014493,0.911917098445596,0.884057971014493,0.915,0.899262899262899,0.5,0.4575,0.5175,0.8975,0.8975,398.475367977643,1
0.93,0.91,0.911764705882353,0.928571428571429,0.911764705882353,0.93,0.920792079207921,0.5,0.465,0.51,0.92,0.92,368.834881790996,1
0.915,0.89,0.892682926829268,0.912820512820513,0.892682926829268,0.915,0.903703703703704,0.5,0.4575,0.5125,0.9025,0.9025,388.806361121533,1
0.935,0.91,0.91219512195122,0.933333333333333,0.91219512195122,0.935,0.923456790123457,0.5,0.4675,0.5125,0.9225,0.9225,357.790528585659,1
0.93,0.89,0.894230769230769,0.927083333333333,0.894230769230769,0.93,0.911764705882353,0.5,0.465,0.52,0.91,0.91,365.456775298316,1
0.935,0.925,0.925742574257426,0.934343434343434,0.925742574257426,0.935,0.930348258706468,0.5,0.4675,0.505,0.93,0.93,360.396209714651,1
0.895,0.87,0.873170731707317,0.892307692307692,0.873170731707317,0.895,0.883950617283951,0.5,0.4475,0.5125,0.8825,0.8825,402.186106347262,1
0.96,0.895,0.901408450704225,0.957219251336898,0.901408450704225,0.96,0.929782082324455,0.5,0.48,0.5325,0.9275,0.9275,357.69048128065,1
0.935,0.9,0.903381642512077,0.932642487046632,0.903381642512077,0.935,0.918918918918919,0.5,0.4675,0.5175,0.9175,0.9175,369.562243455203,1
0.94,0.95,0.94949494949495,0.940594059405941,0.94949494949495,0.94,0.944723618090452,0.5,0.47,0.495,0.945,0.945,300.857403915846,1
0.915,0.89,0.892682926829268,0.912820512820513,0.892682926829268,0.915,0.903703703703704,0.5,0.4575,0.5125,0.9025,0.9025,374.061605996614,1
0.875,0.925,0.921052631578947,0.880952380952381,0.921052631578947,0.875,0.897435897435897,0.5,0.4375,0.475,0.9,0.9,381.939670012185,1
0.91,0.905,0.90547263681592,0.909547738693467,0.90547263681592,0.91,0.907730673316708,0.5,0.455,0.5025,0.9075,0.9075,397.038059151323,1
0.88,0.91,0.907216494845361,0.883495145631068,0.907216494845361,0.88,0.893401015228426,0.5,0.44,0.485,0.895,0.895,355.737712177772,1
0.92,0.9,0.901960784313726,0.918367346938776,0.901960784313726,0.92,0.910891089108911,0.5,0.46,0.51,0.91,0.91,373.152810144859,1
0.925,0.91,0.911330049261084,0.923857868020305,0.911330049261084,0.925,0.918114143920595,0.5,0.4625,0.5075,0.9175,0.9175,373.861857447975,1
0.875,0.865,0.866336633663366,0.873737373737374,0.866336633663366,0.875,0.870646766169154,0.5,0.4375,0.505,0.87,0.87,419.671784939449,1
0.855,0.85,0.850746268656717,0.85427135678392,0.850746268656716,0.855,0.85286783042394,0.5,0.4275,0.5025,0.8525,0.8525,447.610652155763,1
0.875,0.895,0.892857142857143,0.877450980392157,0.892857142857143,0.875,0.883838383838384,0.5,0.4375,0.49,0.885,0.885,399.648701440111,1
0.955,0.935,0.936274509803921,0.954081632653061,0.936274509803922,0.955,0.945544554455446,0.5,0.4775,0.51,0.945,0.945,332.519075082198,1
0.91,0.915,0.914572864321608,0.91044776119403,0.914572864321608,0.91,0.912280701754386,0.5,0.455,0.4975,0.9125,0.9125,366.329919366405,1
0.925,0.87,0.876777251184834,0.920634920634921,0.876777251184834,0.925,0.900243309002433,0.5,0.4625,0.5275,0.8975,0.8975,385.161202443738,1
0.945,0.91,0.91304347826087,0.94300518134715,0.91304347826087,0.945,0.928746928746929,0.5,0.4725,0.5175,0.9275,0.9275,366.074995972468,1
0.915,0.89,0.892682926829268,0.912820512820513,0.892682926829268,0.915,0.903703703703704,0.5,0.4575,0.5125,0.9025,0.9025,374.328344121105,1
0.935,0.9,0.903381642512077,0.932642487046632,0.903381642512077,0.935,0.918918918918919,0.5,0.4675,0.5175,0.9175,0.9175,356.875425244353,1
0.91,0.905,0.90547263681592,0.909547738693467,0.90547263681592,0.91,0.907730673316708,0.5,0.455,0.5025,0.9075,0.9075,390.16726863129,1
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.5,0.455,0.5,0.91,0.91,368.526383867287,1
0.9,0.91,0.909090909090909,0.900990099009901,0.909090909090909,0.9,0.904522613065327,0.5,0.45,0.495,0.905,0.905,381.607181553448,1
0.87,0.885,0.883248730964467,0.87192118226601,0.883248730964467,0.87,0.876574307304786,0.5,0.435,0.4925,0.8775,0.8775,414.158419677771,1
0.92,0.93,0.929292929292929,0.920792079207921,0.929292929292929,0.92,0.924623115577889,0.5,0.46,0.495,0.925,0.925,347.67879965133,1
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.5,0.455,0.5,0.91,0.91,400.997435830655,1
0.935,0.965,0.963917525773196,0.936893203883495,0.963917525773196,0.935,0.949238578680203,0.5,0.4675,0.485,0.95,0.95,305.622404784717,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,403.264966627844,1
0.915,0.87,0.875598086124402,0.910994764397906,0.875598086124402,0.915,0.894865525672372,0.5,0.4575,0.5225,0.8925,0.8925,397.022059882554,1
0.89,0.895,0.894472361809045,0.890547263681592,0.894472361809045,0.89,0.892230576441103,0.5,0.445,0.4975,0.8925,0.8925,377.885700274222,1
0.895,0.87,0.873170731707317,0.892307692307692,0.873170731707317,0.895,0.883950617283951,0.5,0.4475,0.5125,0.8825,0.8825,423.324690647134,1
0.91,0.915,0.914572864321608,0.91044776119403,0.914572864321608,0.91,0.912280701754386,0.5,0.455,0.4975,0.9125,0.9125,362.44020833581,1
0.915,0.855,0.863207547169811,0.909574468085106,0.863207547169811,0.915,0.888349514563107,0.5,0.4575,0.53,0.885,0.885,424.025210000052,1
0.925,0.9,0.902439024390244,0.923076923076923,0.902439024390244,0.925,0.91358024691358,0.5,0.4625,0.5125,0.9125,0.9125,394.051524971898,1
0.935,0.915,0.916666666666667,0.933673469387755,0.916666666666667,0.935,0.925742574257426,0.5,0.4675,0.51,0.925,0.925,348.704756723425,1
0.94,0.915,0.917073170731707,0.938461538461538,0.917073170731707,0.94,0.928395061728395,0.5,0.47,0.5125,0.9275,0.9275,342.281064927513,1
0.905,0.9,0.900497512437811,0.904522613065327,0.900497512437811,0.905,0.902743142144638,0.5,0.4525,0.5025,0.9025,0.9025,376.049013536447,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,380.085782813572,1
0.905,0.915,0.914141414141414,0.905940594059406,0.914141414141414,0.905,0.909547738693467,0.5,0.4525,0.495,0.91,0.91,359.138984044239,1
0.89,0.9,0.898989898989899,0.891089108910891,0.898989898989899,0.89,0.894472361809045,0.5,0.445,0.495,0.895,0.895,398.289868561526,1
0.885,0.89,0.889447236180904,0.885572139303483,0.889447236180904,0.885,0.887218045112782,0.5,0.4425,0.4975,0.8875,0.8875,390.403749092342,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,397.111633787903,1
0.895,0.9,0.899497487437186,0.895522388059702,0.899497487437186,0.895,0.897243107769424,0.5,0.4475,0.4975,0.8975,0.8975,375.520764925249,1
0.905,0.88,0.882926829268293,0.902564102564103,0.882926829268293,0.905,0.893827160493827,0.5,0.4525,0.5125,0.8925,0.8925,394.441923047029,1
0.885,0.905,0.903061224489796,0.887254901960784,0.903061224489796,0.885,0.893939393939394,0.5,0.4425,0.49,0.895,0.895,386.588638917583,1
0.915,0.925,0.924242424242424,0.915841584158416,0.924242424242424,0.915,0.919597989949749,0.5,0.4575,0.495,0.92,0.92,364.703523029617,1
0.9,0.86,0.865384615384615,0.895833333333333,0.865384615384615,0.9,0.882352941176471,0.5,0.45,0.52,0.88,0.88,417.287521235859,1
0.95,0.925,0.926829268292683,0.948717948717949,0.926829268292683,0.95,0.938271604938272,0.5,0.475,0.5125,0.9375,0.9375,339.750432589204,1
0.88,0.895,0.893401015228426,0.881773399014778,0.893401015228426,0.88,0.886649874055416,0.5,0.44,0.4925,0.8875,0.8875,406.222671957707,1
0.895,0.88,0.881773399014778,0.893401015228426,0.881773399014778,0.895,0.88833746898263,0.5,0.4475,0.5075,0.8875,0.8875,381.636235710323,1
0.905,0.84,0.849765258215962,0.898395721925134,0.849765258215962,0.905,0.876513317191283,0.5,0.4525,0.5325,0.8725,0.8725,446.554075365024,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,373.227808917422,1
0.905,0.9,0.900497512437811,0.904522613065327,0.900497512437811,0.905,0.902743142144638,0.5,0.4525,0.5025,0.9025,0.9025,341.486167140918,1
0.88,0.885,0.884422110552764,0.880597014925373,0.884422110552764,0.88,0.882205513784461,0.5,0.44,0.4975,0.8825,0.8825,397.367473863207,1
0.92,0.89,0.893203883495146,0.917525773195876,0.893203883495146,0.92,0.9064039408867,0.5,0.46,0.515,0.905,0.905,391.094529522962,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,353.931856681694,1
0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.5,0.4375,0.5,0.875,0.875,406.776306709837,1
0.965,0.95,0.950738916256157,0.964467005076142,0.950738916256158,0.965,0.957816377171216,0.5,0.4825,0.5075,0.9575,0.9575,285.290026298748,1
0.93,0.925,0.925373134328358,0.92964824120603,0.925373134328358,0.93,0.927680798004987,0.5,0.465,0.5025,0.9275,0.9275,341.04338166582,1
0.91,0.9,0.900990099009901,0.909090909090909,0.900990099009901,0.91,0.90547263681592,0.5,0.455,0.505,0.905,0.905,383.359518440401,1
0.945,0.915,0.91747572815534,0.943298969072165,0.91747572815534,0.945,0.931034482758621,0.5,0.4725,0.515,0.93,0.93,357.854462926175,1
0.845,0.875,0.871134020618557,0.849514563106796,0.871134020618557,0.845,0.857868020304569,0.5,0.4225,0.485,0.86,0.86,443.88312450253,1
0.885,0.825,0.834905660377358,0.877659574468085,0.834905660377358,0.885,0.859223300970874,0.5,0.4425,0.53,0.855,0.855,432.211526953357,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,359.463274279956,1
0.94,0.935,0.935323383084577,0.939698492462312,0.935323383084577,0.94,0.937655860349127,0.5,0.47,0.5025,0.9375,0.9375,334.449623499041,1
0.94,0.925,0.926108374384237,0.939086294416244,0.926108374384236,0.94,0.933002481389578,0.5,0.47,0.5075,0.9325,0.9325,370.774918736614,1
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.5,0.445,0.5,0.89,0.89,376.087516205891,1
0.905,0.895,0.896039603960396,0.904040404040404,0.896039603960396,0.905,0.900497512437811,0.5,0.4525,0.505,0.9,0.9,387.26745159378,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,355.85100735373,1
0.925,0.91,0.911330049261084,0.923857868020305,0.911330049261084,0.925,0.918114143920595,0.5,0.4625,0.5075,0.9175,0.9175,369.657671042401,1
0.92,0.89,0.893203883495146,0.917525773195876,0.893203883495146,0.92,0.9064039408867,0.5,0.46,0.515,0.905,0.905,388.070929600123,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,387.893366290769,1
0.94,0.91,0.912621359223301,0.938144329896907,0.912621359223301,0.94,0.926108374384236,0.5,0.47,0.515,0.925,0.925,366.092815568167,1
0.925,0.9,0.902439024390244,0.923076923076923,0.902439024390244,0.925,0.91358024691358,0.5,0.4625,0.5125,0.9125,0.9125,385.89501329877,1
0.93,0.895,0.898550724637681,0.927461139896373,0.898550724637681,0.93,0.914004914004914,0.5,0.465,0.5175,0.9125,0.9125,366.659229235562,1
0.94,0.9,0.903846153846154,0.9375,0.903846153846154,0.94,0.92156862745098,0.5,0.47,0.52,0.92,0.92,330.19436859823,1
0.885,0.865,0.867647058823529,0.88265306122449,0.867647058823529,0.885,0.876237623762376,0.5,0.4425,0.51,0.875,0.875,436.348968320108,1
0.885,0.92,0.917098445595855,0.888888888888889,0.917098445595855,0.885,0.900763358778626,0.5,0.4425,0.4825,0.9025,0.9025,2995.40496435114,1
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.5,0.47,0.5,0.94,0.94,310.189990187467,1
0.955,0.91,0.913875598086124,0.952879581151832,0.913875598086124,0.955,0.93398533007335,0.5,0.4775,0.5225,0.9325,0.9325,342.405467535689,1
0.945,0.95,0.949748743718593,0.945273631840796,0.949748743718593,0.945,0.947368421052632,0.5,0.4725,0.4975,0.9475,0.9475,313.561841948245,1
0.955,0.925,0.927184466019418,0.95360824742268,0.927184466019418,0.955,0.940886699507389,0.5,0.4775,0.515,0.94,0.94,346.02664612552,1
0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.5,0.4475,0.5,0.895,0.895,367.542077780436,1
0.935,0.93,0.930348258706468,0.934673366834171,0.930348258706468,0.935,0.932668329177057,0.5,0.4675,0.5025,0.9325,0.9325,333.788435748277,1
0.925,0.915,0.915841584158416,0.924242424242424,0.915841584158416,0.925,0.920398009950249,0.5,0.4625,0.505,0.92,0.92,396.002582725798,1
0.96,0.935,0.936585365853659,0.958974358974359,0.936585365853659,0.96,0.948148148148148,0.5,0.48,0.5125,0.9475,0.9475,306.657649395186,1
0.93,0.92,0.920792079207921,0.929292929292929,0.920792079207921,0.93,0.925373134328358,0.5,0.465,0.505,0.925,0.925,374.870729526485,1
0.92,0.905,0.906403940886699,0.918781725888325,0.9064039408867,0.92,0.913151364764268,0.5,0.46,0.5075,0.9125,0.9125,341.496784669443,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,403.279391606,1
0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.5,0.4275,0.5,0.855,0.855,404.295983001198,1
0.935,0.93,0.930348258706468,0.934673366834171,0.930348258706468,0.935,0.932668329177057,0.5,0.4675,0.5025,0.9325,0.9325,351.246199799239,1
0.92,0.905,0.906403940886699,0.918781725888325,0.9064039408867,0.92,0.913151364764268,0.5,0.46,0.5075,0.9125,0.9125,377.505963709708,1
0.91,0.895,0.896551724137931,0.908629441624366,0.896551724137931,0.91,0.903225806451613,0.5,0.455,0.5075,0.9025,0.9025,357.012257015617,1
0.94,0.915,0.917073170731707,0.938461538461538,0.917073170731707,0.94,0.928395061728395,0.5,0.47,0.5125,0.9275,0.9275,339.413656521334,1
0.925,0.895,0.898058252427185,0.922680412371134,0.898058252427185,0.925,0.911330049261084,0.5,0.4625,0.515,0.91,0.91,362.289264312894,1
0.9,0.905,0.904522613065327,0.900497512437811,0.904522613065327,0.9,0.902255639097744,0.5,0.45,0.4975,0.9025,0.9025,390.833296221548,1
0.935,0.925,0.925742574257426,0.934343434343434,0.925742574257426,0.935,0.930348258706468,0.5,0.4675,0.505,0.93,0.93,327.566242232647,1
0.925,0.95,0.948717948717949,0.926829268292683,0.948717948717949,0.925,0.936708860759494,0.5,0.4625,0.4875,0.9375,0.9375,336.370955968633,1
0.945,0.925,0.926470588235294,0.943877551020408,0.926470588235294,0.945,0.935643564356436,0.5,0.4725,0.51,0.935,0.935,343.379119227257,1
0.84,0.86,0.857142857142857,0.843137254901961,0.857142857142857,0.84,0.848484848484849,0.5,0.42,0.49,0.85,0.85,454.70136554008,1
0.895,0.87,0.873170731707317,0.892307692307692,0.873170731707317,0.895,0.883950617283951,0.5,0.4475,0.5125,0.8825,0.8825,421.765972007684,1
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.5,0.43,0.5,0.86,0.86,436.009713827823,1
0.895,0.865,0.868932038834951,0.891752577319588,0.868932038834951,0.895,0.881773399014778,0.5,0.4475,0.515,0.88,0.88,438.773409491205,1
0.94,0.95,0.94949494949495,0.940594059405941,0.94949494949495,0.94,0.944723618090452,0.5,0.47,0.495,0.945,0.945,329.786758327276,1
0.87,0.885,0.883248730964467,0.87192118226601,0.883248730964467,0.87,0.876574307304786,0.5,0.435,0.4925,0.8775,0.8775,429.709183160532,1
0.935,0.89,0.894736842105263,0.931937172774869,0.894736842105263,0.935,0.914425427872861,0.5,0.4675,0.5225,0.9125,0.9125,395.557092626561,1
0.93,0.91,0.911764705882353,0.928571428571429,0.911764705882353,0.93,0.920792079207921,0.5,0.465,0.51,0.92,0.92,353.96685272083,1
0.86,0.865,0.864321608040201,0.860696517412935,0.864321608040201,0.86,0.862155388471178,0.5,0.43,0.4975,0.8625,0.8625,418.375041582167,1
0.935,0.92,0.921182266009852,0.934010152284264,0.921182266009852,0.935,0.928039702233251,0.5,0.4675,0.5075,0.9275,0.9275,369.776991840785,1
0.92,0.93,0.929292929292929,0.920792079207921,0.929292929292929,0.92,0.924623115577889,0.5,0.46,0.495,0.925,0.925,367.384836558734,1
0.95,0.9,0.904761904761905,0.947368421052632,0.904761904761905,0.95,0.926829268292683,0.5,0.475,0.525,0.925,0.925,383.337772930113,1
0.89,0.885,0.885572139303483,0.889447236180904,0.885572139303483,0.89,0.887780548628429,0.5,0.445,0.5025,0.8875,0.8875,389.73449242612,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,369.702670512017,1
0.935,0.93,0.930348258706468,0.934673366834171,0.930348258706468,0.935,0.932668329177057,0.5,0.4675,0.5025,0.9325,0.9325,342.419550854107,1
0.9,0.895,0.895522388059702,0.899497487437186,0.895522388059702,0.9,0.897755610972569,0.5,0.45,0.5025,0.8975,0.8975,384.98509285114,1
0.9,0.915,0.913705583756345,0.901477832512315,0.913705583756345,0.9,0.906801007556675,0.5,0.45,0.4925,0.9075,0.9075,394.169426899725,1
0.94,0.91,0.912621359223301,0.938144329896907,0.912621359223301,0.94,0.926108374384236,0.5,0.47,0.515,0.925,0.925,353.54542199706,1
0.88,0.89,0.888888888888889,0.881188118811881,0.888888888888889,0.88,0.884422110552764,0.5,0.44,0.495,0.885,0.885,395.249990787065,1
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.5,0.46,0.5,0.92,0.92,324.610176695947,1
0.93,0.88,0.885714285714286,0.926315789473684,0.885714285714286,0.93,0.907317073170732,0.5,0.465,0.525,0.905,0.905,361.543036345085,1
0.895,0.87,0.873170731707317,0.892307692307692,0.873170731707317,0.895,0.883950617283951,0.5,0.4475,0.5125,0.8825,0.8825,386.104572195905,1
0.93,0.94,0.939393939393939,0.930693069306931,0.939393939393939,0.93,0.934673366834171,0.5,0.465,0.495,0.935,0.935,325.259008283016,1
0.935,0.955,0.954081632653061,0.936274509803921,0.954081632653061,0.935,0.944444444444445,0.5,0.4675,0.49,0.945,0.945,319.767047296968,1
0.935,0.91,0.91219512195122,0.933333333333333,0.91219512195122,0.935,0.923456790123457,0.5,0.4675,0.5125,0.9225,0.9225,346.787266664998,1
0.905,0.895,0.896039603960396,0.904040404040404,0.896039603960396,0.905,0.900497512437811,0.5,0.4525,0.505,0.9,0.9,386.403050067458,1
0.935,0.94,0.939698492462312,0.935323383084577,0.939698492462312,0.935,0.93734335839599,0.5,0.4675,0.4975,0.9375,0.9375,334.140637443796,1
0.91,0.9,0.900990099009901,0.909090909090909,0.900990099009901,0.91,0.90547263681592,0.5,0.455,0.505,0.905,0.905,413.352631563188,1
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.45,0.5,0.9,0.9,370.554264641786,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,392.428235630148,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,395.742192648483,1
0.9,0.895,0.895522388059702,0.899497487437186,0.895522388059702,0.9,0.897755610972569,0.5,0.45,0.5025,0.8975,0.8975,403.920027444476,1
0.91,0.895,0.896551724137931,0.908629441624366,0.896551724137931,0.91,0.903225806451613,0.5,0.455,0.5075,0.9025,0.9025,377.330380232948,1
0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.5,0.4625,0.5,0.925,0.925,367.221787001531,1
0.855,0.87,0.868020304568528,0.857142857142857,0.868020304568528,0.855,0.861460957178841,0.5,0.4275,0.4925,0.8625,0.8625,422.389388367066,1
0.94,0.935,0.935323383084577,0.939698492462312,0.935323383084577,0.94,0.937655860349127,0.5,0.47,0.5025,0.9375,0.9375,333.851502980296,1
0.89,0.865,0.868292682926829,0.887179487179487,0.868292682926829,0.89,0.879012345679012,0.5,0.445,0.5125,0.8775,0.8775,400.32111533101,1
0.985,0.98,0.980099502487562,0.984924623115578,0.980099502487562,0.985,0.982543640897756,0.5,0.4925,0.5025,0.9825,0.9825,274.42425378169,1
