"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged"
0.605,0.655,0.636842105263158,0.623809523809524,0.636842105263158,0.605,0.620512820512821,0.5,0.3025,0.475,0.63,0.63,582.287541000877,1
0.61,0.72,0.685393258426966,0.648648648648649,0.685393258426966,0.61,0.645502645502645,0.5,0.305,0.445,0.665,0.665,560.438630583571,1
0.67,0.675,0.673366834170854,0.671641791044776,0.673366834170854,0.67,0.671679197994988,0.5,0.335,0.4975,0.6725,0.6725,569.894084330936,1
0.69,0.695,0.693467336683417,0.691542288557214,0.693467336683417,0.69,0.691729323308271,0.5,0.345,0.4975,0.6925,0.6925,540.748151624177,1
0.605,0.665,0.643617021276596,0.627358490566038,0.643617021276596,0.605,0.623711340206185,0.5,0.3025,0.47,0.635,0.635,583.581012898655,1
0.63,0.64,0.636363636363636,0.633663366336634,0.636363636363636,0.63,0.633165829145729,0.5,0.315,0.495,0.635,0.635,584.706340780236,1
0.58,0.645,0.620320855614973,0.605633802816901,0.620320855614973,0.58,0.599483204134367,0.5,0.29,0.4675,0.6125,0.6125,588.877004209764,1
0.61,0.735,0.697142857142857,0.653333333333333,0.697142857142857,0.61,0.650666666666667,0.5,0.305,0.4375,0.6725,0.6725,568.659444348548,1
0.655,0.685,0.675257731958763,0.66504854368932,0.675257731958763,0.655,0.66497461928934,0.5,0.3275,0.485,0.67,0.67,558.830179453547,1
0.66,0.7,0.6875,0.673076923076923,0.6875,0.66,0.673469387755102,0.5,0.33,0.48,0.68,0.68,560.13336638555,1
0.63,0.705,0.681081081081081,0.655813953488372,0.681081081081081,0.63,0.654545454545455,0.5,0.315,0.4625,0.6675,0.6675,571.686131393682,1
0.67,0.69,0.683673469387755,0.676470588235294,0.683673469387755,0.67,0.676767676767677,0.5,0.335,0.49,0.68,0.68,553.575970553496,1
0.645,0.71,0.689839572192513,0.666666666666667,0.689839572192513,0.645,0.666666666666667,0.5,0.3225,0.4675,0.6775,0.6775,550.350753412168,1
0.61,0.705,0.674033149171271,0.643835616438356,0.674033149171271,0.61,0.640419947506562,0.5,0.305,0.4525,0.6575,0.6575,558.7994251658,1
0.67,0.665,0.666666666666667,0.668341708542714,0.666666666666667,0.67,0.668329177057357,0.5,0.335,0.5025,0.6675,0.6675,596.242324186994,1
0.63,0.665,0.652849740932642,0.642512077294686,0.652849740932642,0.63,0.641221374045801,0.5,0.315,0.4825,0.6475,0.6475,569.828618394515,1
0.68,0.67,0.673267326732673,0.676767676767677,0.673267326732673,0.68,0.676616915422886,0.5,0.34,0.505,0.675,0.675,574.782951112914,1
0.71,0.705,0.706467661691542,0.708542713567839,0.706467661691542,0.71,0.708229426433915,0.5,0.355,0.5025,0.7075,0.7075,565.625971393817,1
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.5,0.34,0.5,0.68,0.68,565.302458017254,1
0.645,0.7,0.682539682539683,0.663507109004739,0.682539682539683,0.645,0.663239074550129,0.5,0.3225,0.4725,0.6725,0.6725,576.685949360652,1
0.62,0.67,0.652631578947368,0.638095238095238,0.652631578947368,0.62,0.635897435897436,0.5,0.31,0.475,0.645,0.645,567.208128428909,1
0.66,0.645,0.650246305418719,0.654822335025381,0.650246305418719,0.66,0.655086848635236,0.5,0.33,0.5075,0.6525,0.6525,580.151700969252,1
0.635,0.67,0.658031088082902,0.647342995169082,0.658031088082902,0.635,0.646310432569975,0.5,0.3175,0.4825,0.6525,0.6525,574.345383626267,1
0.645,0.705,0.686170212765957,0.665094339622641,0.686170212765957,0.645,0.664948453608247,0.5,0.3225,0.47,0.675,0.675,580.568977799877,1
0.665,0.715,0.7,0.680952380952381,0.7,0.665,0.682051282051282,0.5,0.3325,0.475,0.69,0.69,557.840485183272,1
0.695,0.71,0.705583756345178,0.699507389162561,0.705583756345178,0.695,0.700251889168766,0.5,0.3475,0.4925,0.7025,0.7025,555.863865940581,1
0.625,0.655,0.644329896907217,0.635922330097087,0.644329896907217,0.625,0.634517766497462,0.5,0.3125,0.485,0.64,0.64,573.584541041333,1
0.645,0.62,0.629268292682927,0.635897435897436,0.629268292682927,0.645,0.637037037037037,0.5,0.3225,0.5125,0.6325,0.6325,587.315003893164,1
0.705,0.665,0.677884615384615,0.692708333333333,0.677884615384615,0.705,0.691176470588235,0.5,0.3525,0.52,0.685,0.685,577.76278890308,1
0.59,0.695,0.659217877094972,0.6289592760181,0.659217877094972,0.59,0.622691292875989,0.5,0.295,0.4475,0.6425,0.6425,576.608225005404,1
0.64,0.665,0.656410256410256,0.648780487804878,0.656410256410256,0.64,0.648101265822785,0.5,0.32,0.4875,0.6525,0.6525,577.59920622408,1
0.675,0.69,0.685279187817259,0.679802955665025,0.685279187817259,0.675,0.680100755667506,0.5,0.3375,0.4925,0.6825,0.6825,564.276230553492,1
0.6,0.71,0.674157303370786,0.63963963963964,0.674157303370786,0.6,0.634920634920635,0.5,0.3,0.445,0.655,0.655,559.828430821106,1
0.645,0.75,0.720670391061452,0.678733031674208,0.720670391061452,0.645,0.680738786279683,0.5,0.3225,0.4475,0.6975,0.6975,553.546997799222,1
0.645,0.66,0.654822335025381,0.650246305418719,0.654822335025381,0.645,0.649874055415617,0.5,0.3225,0.4925,0.6525,0.6525,573.821138880757,1
0.66,0.67,0.666666666666667,0.663366336633663,0.666666666666667,0.66,0.663316582914573,0.5,0.33,0.495,0.665,0.665,568.036300659785,1
0.605,0.665,0.643617021276596,0.627358490566038,0.643617021276596,0.605,0.623711340206185,0.5,0.3025,0.47,0.635,0.635,575.571482579233,1
0.68,0.685,0.683417085427136,0.681592039800995,0.683417085427136,0.68,0.681704260651629,0.5,0.34,0.4975,0.6825,0.6825,573.445424193978,1
0.615,0.695,0.668478260869565,0.643518518518518,0.668478260869565,0.615,0.640625,0.5,0.3075,0.46,0.655,0.655,573.021357634118,1
0.57,0.715,0.666666666666667,0.624454148471616,0.666666666666667,0.57,0.61455525606469,0.5,0.285,0.4275,0.6425,0.6425,579.015826059299,1
0.63,0.64,0.636363636363636,0.633663366336634,0.636363636363636,0.63,0.633165829145729,0.5,0.315,0.495,0.635,0.635,573.852571272326,1
0.615,0.65,0.637305699481865,0.628019323671497,0.637305699481865,0.615,0.625954198473282,0.5,0.3075,0.4825,0.6325,0.6325,562.224910358526,1
0.64,0.68,0.666666666666667,0.653846153846154,0.666666666666667,0.64,0.653061224489796,0.5,0.32,0.48,0.66,0.66,557.688766957784,1
0.635,0.7,0.679144385026738,0.657276995305164,0.679144385026738,0.635,0.656330749354005,0.5,0.3175,0.4675,0.6675,0.6675,561.377592144996,1
0.61,0.66,0.642105263157895,0.628571428571429,0.642105263157895,0.61,0.625641025641026,0.5,0.305,0.475,0.635,0.635,582.058485997281,1
0.615,0.705,0.675824175824176,0.646788990825688,0.675824175824176,0.615,0.643979057591623,0.5,0.3075,0.455,0.66,0.66,569.218926832496,1
0.585,0.685,0.65,0.622727272727273,0.65,0.585,0.615789473684211,0.5,0.2925,0.45,0.635,0.635,572.608620065553,1
0.63,0.695,0.67379679144385,0.652582159624413,0.67379679144385,0.63,0.651162790697674,0.5,0.315,0.4675,0.6625,0.6625,572.773504259804,1
0.6,0.635,0.621761658031088,0.613526570048309,0.621761658031088,0.6,0.610687022900763,0.5,0.3,0.4825,0.6175,0.6175,588.133143687635,1
0.685,0.68,0.681592039800995,0.683417085427136,0.681592039800995,0.685,0.683291770573566,0.5,0.3425,0.5025,0.6825,0.6825,579.301708668658,1
0.62,0.655,0.642487046632124,0.632850241545894,0.642487046632124,0.62,0.631043256997455,0.5,0.31,0.4825,0.6375,0.6375,578.613990014235,1
0.63,0.68,0.663157894736842,0.647619047619048,0.663157894736842,0.63,0.646153846153846,0.5,0.315,0.475,0.655,0.655,576.947261933223,1
0.62,0.695,0.67027027027027,0.646511627906977,0.67027027027027,0.62,0.644155844155844,0.5,0.31,0.4625,0.6575,0.6575,576.489944082314,1
0.7,0.685,0.689655172413793,0.695431472081218,0.689655172413793,0.7,0.694789081885856,0.5,0.35,0.5075,0.6925,0.6925,569.056704882396,1
0.56,0.62,0.595744680851064,0.584905660377358,0.595744680851064,0.56,0.577319587628866,0.5,0.28,0.47,0.59,0.59,598.597906858114,1
0.7,0.735,0.725388601036269,0.710144927536232,0.725388601036269,0.7,0.712468193384224,0.5,0.35,0.4825,0.7175,0.7175,549.613069148771,1
0.665,0.715,0.7,0.680952380952381,0.7,0.665,0.682051282051282,0.5,0.3325,0.475,0.69,0.69,547.845784419181,1
0.575,0.675,0.638888888888889,0.613636363636364,0.638888888888889,0.575,0.605263157894737,0.5,0.2875,0.45,0.625,0.625,584.728083599127,1
0.655,0.69,0.678756476683938,0.666666666666667,0.678756476683938,0.655,0.666666666666667,0.5,0.3275,0.4825,0.6725,0.6725,569.814767695119,1
0.67,0.64,0.650485436893204,0.65979381443299,0.650485436893204,0.67,0.660098522167488,0.5,0.335,0.515,0.655,0.655,585.324839630827,1
0.625,0.685,0.664893617021277,0.64622641509434,0.664893617021277,0.625,0.644329896907217,0.5,0.3125,0.47,0.655,0.655,560.721787708377,1
0.7,0.695,0.696517412935323,0.698492462311558,0.696517412935323,0.7,0.698254364089775,0.5,0.35,0.5025,0.6975,0.6975,539.188240553002,1
0.605,0.715,0.679775280898876,0.644144144144144,0.679775280898876,0.605,0.64021164021164,0.5,0.3025,0.445,0.66,0.66,575.309174131409,1
0.61,0.67,0.648936170212766,0.632075471698113,0.648936170212766,0.61,0.628865979381443,0.5,0.305,0.47,0.64,0.64,582.23867379585,1
0.615,0.7,0.672131147540984,0.645161290322581,0.672131147540984,0.615,0.642297650130548,0.5,0.3075,0.4575,0.6575,0.6575,564.879069091438,1
0.675,0.74,0.72192513368984,0.694835680751174,0.72192513368984,0.675,0.697674418604651,0.5,0.3375,0.4675,0.7075,0.7075,557.286690494542,1
0.66,0.695,0.683937823834197,0.671497584541063,0.683937823834197,0.66,0.67175572519084,0.5,0.33,0.4825,0.6775,0.6775,564.645496974748,1
0.715,0.685,0.694174757281554,0.706185567010309,0.694174757281553,0.715,0.704433497536946,0.5,0.3575,0.515,0.7,0.7,543.432049375591,1
0.625,0.76,0.722543352601156,0.669603524229075,0.722543352601156,0.625,0.670241286863271,0.5,0.3125,0.4325,0.6925,0.6925,568.183425787708,1
0.745,0.75,0.748743718592965,0.746268656716418,0.748743718592965,0.745,0.746867167919799,0.5,0.3725,0.4975,0.7475,0.7475,520.01413296205,1
0.665,0.7,0.689119170984456,0.676328502415459,0.689119170984456,0.665,0.676844783715013,0.5,0.3325,0.4825,0.6825,0.6825,542.633080919832,1
0.63,0.705,0.681081081081081,0.655813953488372,0.681081081081081,0.63,0.654545454545455,0.5,0.315,0.4625,0.6675,0.6675,572.152573558861,1
0.68,0.675,0.676616915422886,0.678391959798995,0.676616915422886,0.68,0.678304239401496,0.5,0.34,0.5025,0.6775,0.6775,562.924982782456,1
0.715,0.72,0.718592964824121,0.716417910447761,0.718592964824121,0.715,0.716791979949875,0.5,0.3575,0.4975,0.7175,0.7175,562.587362304919,1
0.67,0.77,0.744444444444444,0.7,0.744444444444444,0.67,0.705263157894737,0.5,0.335,0.45,0.72,0.72,525.801328342301,1
0.66,0.665,0.663316582914573,0.661691542288557,0.663316582914573,0.66,0.661654135338346,0.5,0.33,0.4975,0.6625,0.6625,583.641041782653,1
0.705,0.725,0.719387755102041,0.71078431372549,0.719387755102041,0.705,0.712121212121212,0.5,0.3525,0.49,0.715,0.715,529.799796248445,1
0.63,0.66,0.649484536082474,0.640776699029126,0.649484536082474,0.63,0.639593908629442,0.5,0.315,0.485,0.645,0.645,579.100467900119,1
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.5,0.345,0.5,0.69,0.69,552.846743935012,1
0.615,0.695,0.668478260869565,0.643518518518518,0.668478260869565,0.615,0.640625,0.5,0.3075,0.46,0.655,0.655,588.698144683975,1
0.635,0.735,0.705555555555556,0.668181818181818,0.705555555555556,0.635,0.668421052631579,0.5,0.3175,0.45,0.685,0.685,562.721635472961,1
0.635,0.7,0.679144385026738,0.657276995305164,0.679144385026738,0.635,0.656330749354005,0.5,0.3175,0.4675,0.6675,0.6675,569.311777125833,1
0.68,0.705,0.697435897435897,0.687804878048781,0.697435897435897,0.68,0.688607594936709,0.5,0.34,0.4875,0.6925,0.6925,574.482367522729,1
0.63,0.695,0.67379679144385,0.652582159624413,0.67379679144385,0.63,0.651162790697674,0.5,0.315,0.4675,0.6625,0.6625,580.900637637833,1
0.61,0.675,0.6524064171123,0.633802816901408,0.6524064171123,0.61,0.630490956072352,0.5,0.305,0.4675,0.6425,0.6425,575.173915756543,1
0.665,0.715,0.7,0.680952380952381,0.7,0.665,0.682051282051282,0.5,0.3325,0.475,0.69,0.69,546.171645642152,1
0.67,0.7,0.690721649484536,0.679611650485437,0.690721649484536,0.67,0.680203045685279,0.5,0.335,0.485,0.685,0.685,539.399440689128,1
0.645,0.665,0.658163265306122,0.651960784313726,0.658163265306122,0.645,0.651515151515151,0.5,0.3225,0.49,0.655,0.655,573.161306224908,1
0.645,0.735,0.708791208791209,0.674311926605505,0.708791208791209,0.645,0.675392670157068,0.5,0.3225,0.455,0.69,0.69,571.602972237617,1
0.615,0.675,0.654255319148936,0.636792452830189,0.654255319148936,0.615,0.634020618556701,0.5,0.3075,0.47,0.645,0.645,575.265015196752,1
0.66,0.695,0.683937823834197,0.671497584541063,0.683937823834197,0.66,0.67175572519084,0.5,0.33,0.4825,0.6775,0.6775,561.999720616026,1
0.64,0.695,0.677248677248677,0.658767772511848,0.677248677248677,0.64,0.658097686375321,0.5,0.32,0.4725,0.6675,0.6675,582.93262152569,1
0.68,0.73,0.715789473684211,0.695238095238095,0.715789473684211,0.68,0.697435897435897,0.5,0.34,0.475,0.705,0.705,570.458352858488,1
0.63,0.64,0.636363636363636,0.633663366336634,0.636363636363636,0.63,0.633165829145729,0.5,0.315,0.495,0.635,0.635,570.977490454436,1
0.655,0.685,0.675257731958763,0.66504854368932,0.675257731958763,0.655,0.66497461928934,0.5,0.3275,0.485,0.67,0.67,588.067633061757,1
0.615,0.715,0.683333333333333,0.65,0.683333333333333,0.615,0.647368421052632,0.5,0.3075,0.45,0.665,0.665,576.101442795474,1
0.61,0.705,0.674033149171271,0.643835616438356,0.674033149171271,0.61,0.640419947506562,0.5,0.305,0.4525,0.6575,0.6575,549.380463445729,1
0.62,0.645,0.635897435897436,0.629268292682927,0.635897435897436,0.62,0.627848101265823,0.5,0.31,0.4875,0.6325,0.6325,575.350734377326,1
0.75,0.715,0.72463768115942,0.740932642487047,0.72463768115942,0.75,0.737100737100737,0.5,0.375,0.5175,0.7325,0.7325,530.252245609288,1
0.695,0.68,0.684729064039409,0.690355329949239,0.684729064039409,0.695,0.689826302729528,0.5,0.3475,0.5075,0.6875,0.6875,566.104613822738,1
0.575,0.625,0.605263157894737,0.595238095238095,0.605263157894737,0.575,0.58974358974359,0.5,0.2875,0.475,0.6,0.6,594.236442729329,1
0.655,0.695,0.682291666666667,0.668269230769231,0.682291666666667,0.655,0.668367346938775,0.5,0.3275,0.48,0.675,0.675,566.728470074386,1
0.66,0.69,0.680412371134021,0.669902912621359,0.680412371134021,0.66,0.67005076142132,0.5,0.33,0.485,0.675,0.675,556.859111968833,1
0.62,0.675,0.656084656084656,0.639810426540284,0.656084656084656,0.62,0.637532133676093,0.5,0.31,0.4725,0.6475,0.6475,581.415343566668,1
0.61,0.695,0.666666666666667,0.640552995391705,0.666666666666667,0.61,0.637075718015666,0.5,0.305,0.4575,0.6525,0.6525,556.551537792699,1
0.705,0.68,0.687804878048781,0.697435897435897,0.68780487804878,0.705,0.696296296296296,0.5,0.3525,0.5125,0.6925,0.6925,536.03575368171,1
0.625,0.66,0.647668393782383,0.63768115942029,0.647668393782383,0.625,0.636132315521628,0.5,0.3125,0.4825,0.6425,0.6425,576.799142040343,1
0.645,0.65,0.648241206030151,0.646766169154229,0.648241206030151,0.645,0.646616541353383,0.5,0.3225,0.4975,0.6475,0.6475,593.763828497604,1
0.57,0.625,0.603174603174603,0.592417061611374,0.603174603174603,0.57,0.586118251928021,0.5,0.285,0.4725,0.5975,0.5975,592.064172604349,1
0.58,0.685,0.64804469273743,0.619909502262443,0.64804469273743,0.58,0.612137203166227,0.5,0.29,0.4475,0.6325,0.6325,569.856508551341,1
0.6,0.68,0.652173913043478,0.62962962962963,0.652173913043478,0.6,0.625,0.5,0.3,0.46,0.64,0.64,574.052140160078,1
0.615,0.7,0.672131147540984,0.645161290322581,0.672131147540984,0.615,0.642297650130548,0.5,0.3075,0.4575,0.6575,0.6575,582.378115181148,1
0.675,0.7,0.692307692307692,0.682926829268293,0.692307692307692,0.675,0.683544303797468,0.5,0.3375,0.4875,0.6875,0.6875,560.604721535116,1
0.645,0.675,0.664948453608248,0.655339805825243,0.664948453608247,0.645,0.654822335025381,0.5,0.3225,0.485,0.66,0.66,568.339843883976,1
0.68,0.685,0.683417085427136,0.681592039800995,0.683417085427136,0.68,0.681704260651629,0.5,0.34,0.4975,0.6825,0.6825,583.030318996306,1
0.645,0.715,0.693548387096774,0.668224299065421,0.693548387096774,0.645,0.66839378238342,0.5,0.3225,0.465,0.68,0.68,557.313963170964,1
0.605,0.665,0.643617021276596,0.627358490566038,0.643617021276596,0.605,0.623711340206185,0.5,0.3025,0.47,0.635,0.635,577.455968659049,1
0.63,0.665,0.652849740932642,0.642512077294686,0.652849740932642,0.63,0.641221374045801,0.5,0.315,0.4825,0.6475,0.6475,577.364012894204,1
0.62,0.66,0.645833333333333,0.634615384615385,0.645833333333333,0.62,0.63265306122449,0.5,0.31,0.48,0.64,0.64,570.508928201856,1
0.62,0.745,0.708571428571429,0.662222222222222,0.708571428571429,0.62,0.661333333333333,0.5,0.31,0.4375,0.6825,0.6825,566.80292065698,1
0.65,0.7,0.684210526315789,0.666666666666667,0.684210526315789,0.65,0.666666666666667,0.5,0.325,0.475,0.675,0.675,580.031375138101,1
0.655,0.725,0.704301075268817,0.677570093457944,0.704301075268817,0.655,0.678756476683938,0.5,0.3275,0.465,0.69,0.69,570.747313068631,1
0.71,0.725,0.720812182741117,0.714285714285714,0.720812182741117,0.71,0.71536523929471,0.5,0.355,0.4925,0.7175,0.7175,519.934420026896,1
0.67,0.69,0.683673469387755,0.676470588235294,0.683673469387755,0.67,0.676767676767677,0.5,0.335,0.49,0.68,0.68,551.229400418219,1
0.655,0.705,0.689473684210526,0.671428571428571,0.689473684210526,0.655,0.671794871794872,0.5,0.3275,0.475,0.68,0.68,579.033279513466,1
0.7,0.76,0.74468085106383,0.716981132075472,0.74468085106383,0.7,0.721649484536082,0.5,0.35,0.47,0.73,0.73,541.438837131731,1
0.62,0.69,0.666666666666667,0.644859813084112,0.666666666666667,0.62,0.642487046632124,0.5,0.31,0.465,0.655,0.655,576.905162902071,1
0.72,0.74,0.73469387755102,0.725490196078431,0.73469387755102,0.72,0.727272727272727,0.5,0.36,0.49,0.73,0.73,565.715618330449,1
0.58,0.65,0.623655913978495,0.607476635514019,0.623655913978495,0.58,0.601036269430052,0.5,0.29,0.465,0.615,0.615,596.530247939431,1
0.645,0.68,0.66839378238342,0.657004830917874,0.66839378238342,0.645,0.656488549618321,0.5,0.3225,0.4825,0.6625,0.6625,556.883492062025,1
0.61,0.685,0.659459459459459,0.637209302325581,0.659459459459459,0.61,0.633766233766234,0.5,0.305,0.4625,0.6475,0.6475,578.614322819508,1
0.58,0.645,0.620320855614973,0.605633802816901,0.620320855614973,0.58,0.599483204134367,0.5,0.29,0.4675,0.6125,0.6125,599.262988510305,1
0.74,0.67,0.691588785046729,0.720430107526882,0.691588785046729,0.74,0.714975845410628,0.5,0.37,0.535,0.705,0.705,561.899157340085,1
0.675,0.655,0.661764705882353,0.668367346938776,0.661764705882353,0.675,0.668316831683168,0.5,0.3375,0.51,0.665,0.665,559.543658022396,1
0.65,0.705,0.687830687830688,0.66824644549763,0.687830687830688,0.65,0.668380462724936,0.5,0.325,0.4725,0.6775,0.6775,577.881129064588,1
0.65,0.715,0.695187165775401,0.671361502347418,0.695187165775401,0.65,0.671834625322997,0.5,0.325,0.4675,0.6825,0.6825,571.926139305454,1
0.61,0.7,0.67032967032967,0.642201834862385,0.67032967032967,0.61,0.638743455497382,0.5,0.305,0.455,0.655,0.655,551.683566725141,1
0.56,0.695,0.647398843930636,0.612334801762115,0.647398843930636,0.56,0.600536193029491,0.5,0.28,0.4325,0.6275,0.6275,599.271142870974,1
0.625,0.635,0.631313131313131,0.628712871287129,0.631313131313131,0.625,0.628140703517588,0.5,0.3125,0.495,0.63,0.63,594.838586900555,1
0.63,0.67,0.65625,0.644230769230769,0.65625,0.63,0.642857142857143,0.5,0.315,0.48,0.65,0.65,552.343819094614,1
0.635,0.645,0.641414141414141,0.638613861386139,0.641414141414141,0.635,0.638190954773869,0.5,0.3175,0.495,0.64,0.64,590.099414996211,1
0.675,0.72,0.706806282722513,0.688995215311005,0.706806282722513,0.675,0.690537084398977,0.5,0.3375,0.4775,0.6975,0.6975,550.174027720507,1
0.625,0.69,0.668449197860963,0.647887323943662,0.668449197860963,0.625,0.645994832041344,0.5,0.3125,0.4675,0.6575,0.6575,573.541331002591,1
0.66,0.68,0.673469387755102,0.666666666666667,0.673469387755102,0.66,0.666666666666667,0.5,0.33,0.49,0.67,0.67,565.700914159341,1
0.67,0.755,0.73224043715847,0.695852534562212,0.73224043715847,0.67,0.699738903394256,0.5,0.335,0.4575,0.7125,0.7125,555.483142285648,1
0.62,0.73,0.696629213483146,0.657657657657658,0.696629213483146,0.62,0.656084656084656,0.5,0.31,0.445,0.675,0.675,568.0996712774,1
0.615,0.685,0.661290322580645,0.64018691588785,0.661290322580645,0.615,0.637305699481865,0.5,0.3075,0.465,0.65,0.65,578.227012300254,1
0.59,0.62,0.608247422680412,0.601941747572815,0.608247422680412,0.59,0.598984771573604,0.5,0.295,0.485,0.605,0.605,583.485085761381,1
0.705,0.715,0.712121212121212,0.707920792079208,0.712121212121212,0.705,0.708542713567839,0.5,0.3525,0.495,0.71,0.71,552.274107632202,1
0.685,0.74,0.724867724867725,0.701421800947867,0.724867724867725,0.685,0.704370179948586,0.5,0.3425,0.4725,0.7125,0.7125,540.400657409972,1
0.605,0.68,0.654054054054054,0.632558139534884,0.654054054054054,0.605,0.628571428571429,0.5,0.3025,0.4625,0.6425,0.6425,589.655454559684,1
0.65,0.74,0.714285714285714,0.678899082568807,0.714285714285714,0.65,0.680628272251309,0.5,0.325,0.455,0.695,0.695,558.263090165177,1
0.66,0.645,0.650246305418719,0.654822335025381,0.650246305418719,0.66,0.655086848635236,0.5,0.33,0.5075,0.6525,0.6525,579.178595388996,1
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.5,0.345,0.5,0.69,0.69,543.473564160309,1
0.61,0.69,0.66304347826087,0.638888888888889,0.66304347826087,0.61,0.635416666666667,0.5,0.305,0.46,0.65,0.65,563.512385514367,1
0.615,0.675,0.654255319148936,0.636792452830189,0.654255319148936,0.615,0.634020618556701,0.5,0.3075,0.47,0.645,0.645,566.478370960748,1
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.3,0.5,0.6,0.6,583.756158533904,1
0.635,0.66,0.651282051282051,0.64390243902439,0.651282051282051,0.635,0.643037974683544,0.5,0.3175,0.4875,0.6475,0.6475,588.709424754037,1
0.62,0.7,0.673913043478261,0.648148148148148,0.673913043478261,0.62,0.645833333333333,0.5,0.31,0.46,0.66,0.66,583.745873453936,1
0.585,0.65,0.625668449197861,0.610328638497653,0.625668449197861,0.585,0.604651162790698,0.5,0.2925,0.4675,0.6175,0.6175,578.056600914709,1
0.55,0.625,0.594594594594595,0.581395348837209,0.594594594594595,0.55,0.571428571428572,0.5,0.275,0.4625,0.5875,0.5875,588.042701989825,1
0.61,0.685,0.659459459459459,0.637209302325581,0.659459459459459,0.61,0.633766233766234,0.5,0.305,0.4625,0.6475,0.6475,577.201961998405,1
0.635,0.675,0.661458333333333,0.649038461538462,0.661458333333333,0.635,0.647959183673469,0.5,0.3175,0.48,0.655,0.655,566.447145977425,1
0.565,0.655,0.620879120879121,0.600917431192661,0.620879120879121,0.565,0.591623036649215,0.5,0.2825,0.455,0.61,0.61,588.460081944507,1
0.66,0.685,0.676923076923077,0.668292682926829,0.676923076923077,0.66,0.668354430379747,0.5,0.33,0.4875,0.6725,0.6725,577.366353392027,1
0.655,0.67,0.66497461928934,0.660098522167488,0.66497461928934,0.655,0.659949622166247,0.5,0.3275,0.4925,0.6625,0.6625,573.178624312931,1
0.63,0.665,0.652849740932642,0.642512077294686,0.652849740932642,0.63,0.641221374045801,0.5,0.315,0.4825,0.6475,0.6475,576.254204042877,1
0.605,0.685,0.657608695652174,0.634259259259259,0.657608695652174,0.605,0.630208333333333,0.5,0.3025,0.46,0.645,0.645,571.598125506167,1
0.59,0.635,0.617801047120419,0.607655502392345,0.617801047120419,0.59,0.603580562659846,0.5,0.295,0.4775,0.6125,0.6125,587.525616575036,1
0.685,0.73,0.717277486910995,0.698564593301435,0.717277486910995,0.685,0.70076726342711,0.5,0.3425,0.4775,0.7075,0.7075,536.903772330079,1
0.63,0.66,0.649484536082474,0.640776699029126,0.649484536082474,0.63,0.639593908629442,0.5,0.315,0.485,0.645,0.645,576.798557741035,1
0.635,0.7,0.679144385026738,0.657276995305164,0.679144385026738,0.635,0.656330749354005,0.5,0.3175,0.4675,0.6675,0.6675,574.192262153313,1
0.685,0.715,0.706185567010309,0.694174757281554,0.706185567010309,0.685,0.695431472081218,0.5,0.3425,0.485,0.7,0.7,557.458811130746,1
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.5,0.345,0.5,0.69,0.69,552.364987907712,1
0.67,0.645,0.653658536585366,0.661538461538462,0.653658536585366,0.67,0.661728395061728,0.5,0.335,0.5125,0.6575,0.6575,577.598450208897,1
0.615,0.71,0.679558011049724,0.648401826484018,0.679558011049724,0.615,0.645669291338583,0.5,0.3075,0.4525,0.6625,0.6625,567.564463558196,1
0.695,0.65,0.665071770334928,0.680628272251309,0.665071770334928,0.695,0.679706601466993,0.5,0.3475,0.5225,0.6725,0.6725,558.370262202673,1
0.625,0.73,0.698324022346369,0.660633484162896,0.698324022346369,0.625,0.659630606860158,0.5,0.3125,0.4475,0.6775,0.6775,565.73283478343,1
0.63,0.67,0.65625,0.644230769230769,0.65625,0.63,0.642857142857143,0.5,0.315,0.48,0.65,0.65,575.377640034263,1
0.635,0.685,0.668421052631579,0.652380952380952,0.668421052631579,0.635,0.651282051282051,0.5,0.3175,0.475,0.66,0.66,566.753609760239,1
0.67,0.665,0.666666666666667,0.668341708542714,0.666666666666667,0.67,0.668329177057357,0.5,0.335,0.5025,0.6675,0.6675,573.073640882433,1
0.66,0.685,0.676923076923077,0.668292682926829,0.676923076923077,0.66,0.668354430379747,0.5,0.33,0.4875,0.6725,0.6725,565.750378909077,1
0.675,0.68,0.678391959798995,0.676616915422886,0.678391959798995,0.675,0.676691729323308,0.5,0.3375,0.4975,0.6775,0.6775,564.664405010922,1
0.63,0.685,0.666666666666667,0.649289099526066,0.666666666666667,0.63,0.647814910025707,0.5,0.315,0.4725,0.6575,0.6575,573.500661125956,1
0.63,0.68,0.663157894736842,0.647619047619048,0.663157894736842,0.63,0.646153846153846,0.5,0.315,0.475,0.655,0.655,575.052471309861,1
0.67,0.705,0.694300518134715,0.681159420289855,0.694300518134715,0.67,0.681933842239186,0.5,0.335,0.4825,0.6875,0.6875,565.917955501691,1
0.665,0.67,0.668341708542714,0.666666666666667,0.668341708542714,0.665,0.666666666666667,0.5,0.3325,0.4975,0.6675,0.6675,570.254171951425,1
